"date","time_of_day","away","away_points","home","home_points","homewins","awaywins","loc","team","opp","daysrest","oppdaysrest","homedaysrest","awaydaysrest","rest_adjusted_hfa","wp"
2021-11-19,"7:00p","Golden State Warriors",NA,"Detroit Pistons",NA,24.243305,40.618141,"away","Golden State Warriors","Detroit Pistons",0,1,1,0,0.630334589833134,0.578304850935758
2021-11-19,"7:00p","Golden State Warriors",NA,"Detroit Pistons",NA,24.243305,40.618141,"home","Detroit Pistons","Golden State Warriors",1,0,1,0,0.630334589833134,0.421695149064242
2021-11-19,"7:30p","Los Angeles Lakers",NA,"Boston Celtics",NA,45.801453,44.668518,"away","Los Angeles Lakers","Boston Celtics",1,1,1,1,0.599,0.387658570183905
2021-11-19,"7:30p","Los Angeles Lakers",NA,"Boston Celtics",NA,45.801453,44.668518,"home","Boston Celtics","Los Angeles Lakers",1,1,1,1,0.599,0.612341429816095
2021-11-19,"7:30p","Orlando Magic",NA,"Brooklyn Nets",NA,45.964428,20.459469,"away","Orlando Magic","Brooklyn Nets",1,1,1,1,0.599,0.148563607948254
2021-11-19,"7:30p","Orlando Magic",NA,"Brooklyn Nets",NA,45.964428,20.459469,"home","Brooklyn Nets","Orlando Magic",1,1,1,1,0.599,0.851436392051746
2021-11-19,"8:00p","Oklahoma City Thunder",NA,"Milwaukee Bucks",NA,54.312641,23.726463,"away","Oklahoma City Thunder","Milwaukee Bucks",1,1,1,1,0.599,0.12199863558744
2021-11-19,"8:00p","Oklahoma City Thunder",NA,"Milwaukee Bucks",NA,54.312641,23.726463,"home","Milwaukee Bucks","Oklahoma City Thunder",1,1,1,1,0.599,0.87800136441256
2021-11-19,"8:00p","Los Angeles Clippers",NA,"New Orleans Pelicans",NA,46.608242,43.943474,"away","Los Angeles Clippers","New Orleans Pelicans",0,1,1,0,0.630334589833134,0.339590559350911
2021-11-19,"8:00p","Los Angeles Clippers",NA,"New Orleans Pelicans",NA,46.608242,43.943474,"home","New Orleans Pelicans","Los Angeles Clippers",1,0,1,0,0.630334589833134,0.660409440649089
2021-11-19,"9:00p","Chicago Bulls",NA,"Denver Nuggets",NA,43.24086,45.198608,"away","Chicago Bulls","Denver Nuggets",1,0,0,1,0.566834589860196,0.456898110473007
2021-11-19,"9:00p","Chicago Bulls",NA,"Denver Nuggets",NA,43.24086,45.198608,"home","Denver Nuggets","Chicago Bulls",0,1,0,1,0.566834589860196,0.543101889526993
2021-11-19,"10:00p","Dallas Mavericks",NA,"Phoenix Suns",NA,48.661514,48.034565,"away","Dallas Mavericks","Phoenix Suns",1,1,1,1,0.599,0.393434363984575
2021-11-19,"10:00p","Dallas Mavericks",NA,"Phoenix Suns",NA,48.661514,48.034565,"home","Phoenix Suns","Dallas Mavericks",1,1,1,1,0.599,0.606565636015425
2021-11-19,"10:00p","Toronto Raptors",NA,"Sacramento Kings",NA,37.002861,35.097378,"away","Toronto Raptors","Sacramento Kings",0,1,1,0,0.630334589833134,0.347965088598945
2021-11-19,"10:00p","Toronto Raptors",NA,"Sacramento Kings",NA,37.002861,35.097378,"home","Sacramento Kings","Toronto Raptors",1,0,1,0,0.630334589833134,0.652034911401055
2021-11-20,"5:00p","Houston Rockets",NA,"New York Knicks",NA,44.873619,26.985378,"away","Houston Rockets","New York Knicks",2,2,2,2,0.599,0.213639337919355
2021-11-20,"5:00p","Houston Rockets",NA,"New York Knicks",NA,44.873619,26.985378,"home","New York Knicks","Houston Rockets",2,2,2,2,0.599,0.786360662080645
2021-11-20,"7:00p","New Orleans Pelicans",NA,"Indiana Pacers",NA,43.908585,46.608242,"away","New Orleans Pelicans","Indiana Pacers",0,0,0,0,0.599,0.433368033034151
2021-11-20,"7:00p","New Orleans Pelicans",NA,"Indiana Pacers",NA,43.908585,46.608242,"home","Indiana Pacers","New Orleans Pelicans",0,0,0,0,0.599,0.566631966965849
2021-11-20,"7:00p","Miami Heat",NA,"Washington Wizards",NA,36.266842,40.602226,"away","Miami Heat","Washington Wizards",1,1,1,1,0.599,0.452943504269405
2021-11-20,"7:00p","Miami Heat",NA,"Washington Wizards",NA,36.266842,40.602226,"home","Washington Wizards","Miami Heat",1,1,1,1,0.599,0.547056495730595
2021-11-20,"7:30p","Charlotte Hornets",NA,"Atlanta Hawks",NA,49.451221,39.800102,"away","Charlotte Hornets","Atlanta Hawks",0,2,2,0,0.673090340047948,0.231654775960421
2021-11-20,"7:30p","Charlotte Hornets",NA,"Atlanta Hawks",NA,49.451221,39.800102,"home","Atlanta Hawks","Charlotte Hornets",2,0,2,0,0.673090340047948,0.768345224039579
2021-11-20,"7:30p","Oklahoma City Thunder",NA,"Boston Celtics",NA,45.801453,23.726463,"away","Oklahoma City Thunder","Boston Celtics",0,0,0,0,0.599,0.177240833742681
2021-11-20,"7:30p","Oklahoma City Thunder",NA,"Boston Celtics",NA,45.801453,23.726463,"home","Boston Celtics","Oklahoma City Thunder",0,0,0,0,0.599,0.822759166257319
2021-11-20,"8:00p","Orlando Magic",NA,"Milwaukee Bucks",NA,54.312641,20.459469,"away","Orlando Magic","Milwaukee Bucks",0,0,0,0,0.599,0.101896163192514
2021-11-20,"8:00p","Orlando Magic",NA,"Milwaukee Bucks",NA,54.312641,20.459469,"home","Milwaukee Bucks","Orlando Magic",0,0,0,0,0.599,0.898103836807486
2021-11-20,"8:00p","Memphis Grizzlies",NA,"Minnesota Timberwolves",NA,32.180462,44.425838,"away","Memphis Grizzlies","Minnesota Timberwolves",1,1,1,1,0.599,0.550638832429167
2021-11-20,"8:00p","Memphis Grizzlies",NA,"Minnesota Timberwolves",NA,32.180462,44.425838,"home","Minnesota Timberwolves","Memphis Grizzlies",1,1,1,1,0.599,0.449361167570833
2021-11-20,"10:00p","Philadelphia 76ers",NA,"Portland Trail Blazers",NA,47.651798,51.827961,"away","Philadelphia 76ers","Portland Trail Blazers",1,2,2,1,0.630334589833134,0.420673552997955
2021-11-20,"10:00p","Philadelphia 76ers",NA,"Portland Trail Blazers",NA,47.651798,51.827961,"home","Portland Trail Blazers","Philadelphia 76ers",2,1,2,1,0.630334589833134,0.579326447002045
2021-11-20,"10:00p","Utah Jazz",NA,"Sacramento Kings",NA,37.002861,52.512112,"away","Utah Jazz","Sacramento Kings",1,0,0,1,0.566834589860196,0.623333158398513
2021-11-20,"10:00p","Utah Jazz",NA,"Sacramento Kings",NA,37.002861,52.512112,"home","Sacramento Kings","Utah Jazz",0,1,0,1,0.566834589860196,0.376666841601487
2021-11-21,"3:30p","Dallas Mavericks",NA,"Los Angeles Clippers",NA,43.943474,48.034565,"away","Dallas Mavericks","Los Angeles Clippers",1,1,1,1,0.599,0.450523875452952
2021-11-21,"3:30p","Dallas Mavericks",NA,"Los Angeles Clippers",NA,43.943474,48.034565,"home","Los Angeles Clippers","Dallas Mavericks",1,1,1,1,0.599,0.549476124547048
2021-11-21,"6:00p","Los Angeles Lakers",NA,"Detroit Pistons",NA,24.243305,44.668518,"away","Los Angeles Lakers","Detroit Pistons",1,1,1,1,0.599,0.65616052864554
2021-11-21,"6:00p","Los Angeles Lakers",NA,"Detroit Pistons",NA,24.243305,44.668518,"home","Detroit Pistons","Los Angeles Lakers",1,1,1,1,0.599,0.34383947135446
2021-11-21,"8:00p","New York Knicks",NA,"Chicago Bulls",NA,45.198608,44.873619,"away","New York Knicks","Chicago Bulls",0,1,1,0,0.630334589833134,0.365943105805545
2021-11-21,"8:00p","New York Knicks",NA,"Chicago Bulls",NA,45.198608,44.873619,"home","Chicago Bulls","New York Knicks",1,0,1,0,0.630334589833134,0.634056894194455
2021-11-21,"8:00p","Denver Nuggets",NA,"Phoenix Suns",NA,48.661514,43.24086,"away","Denver Nuggets","Phoenix Suns",1,1,1,1,0.599,0.33848410597544
2021-11-21,"8:00p","Denver Nuggets",NA,"Phoenix Suns",NA,48.661514,43.24086,"home","Phoenix Suns","Denver Nuggets",1,1,1,1,0.599,0.66151589402456
2021-11-21,"8:30p","Toronto Raptors",NA,"Golden State Warriors",NA,40.618141,35.097378,"away","Toronto Raptors","Golden State Warriors",1,1,1,1,0.599,0.337910535465055
2021-11-21,"8:30p","Toronto Raptors",NA,"Golden State Warriors",NA,40.618141,35.097378,"home","Golden State Warriors","Toronto Raptors",1,1,1,1,0.599,0.662089464534945
2021-11-22,"7:00p","Brooklyn Nets",NA,"Cleveland Cavaliers",NA,28.529375,45.964428,"away","Brooklyn Nets","Cleveland Cavaliers",2,2,2,2,0.599,0.615445113172765
2021-11-22,"7:00p","Brooklyn Nets",NA,"Cleveland Cavaliers",NA,28.529375,45.964428,"home","Cleveland Cavaliers","Brooklyn Nets",2,2,2,2,0.599,0.384554886827235
2021-11-22,"7:00p","Charlotte Hornets",NA,"Washington Wizards",NA,36.266842,39.800102,"away","Charlotte Hornets","Washington Wizards",1,1,1,1,0.599,0.443263221000356
2021-11-22,"7:00p","Charlotte Hornets",NA,"Washington Wizards",NA,36.266842,39.800102,"home","Washington Wizards","Charlotte Hornets",1,1,1,1,0.599,0.556736778999644
2021-11-22,"7:30p","Oklahoma City Thunder",NA,"Atlanta Hawks",NA,49.451221,23.726463,"away","Oklahoma City Thunder","Atlanta Hawks",1,1,1,1,0.599,0.152115524147634
2021-11-22,"7:30p","Oklahoma City Thunder",NA,"Atlanta Hawks",NA,49.451221,23.726463,"home","Atlanta Hawks","Oklahoma City Thunder",1,1,1,1,0.599,0.847884475852366
2021-11-22,"7:30p","Houston Rockets",NA,"Boston Celtics",NA,45.801453,26.985378,"away","Houston Rockets","Boston Celtics",1,1,1,1,0.599,0.206050127943973
2021-11-22,"7:30p","Houston Rockets",NA,"Boston Celtics",NA,45.801453,26.985378,"home","Boston Celtics","Houston Rockets",1,1,1,1,0.599,0.793949872056027
2021-11-22,"8:00p","Indiana Pacers",NA,"Chicago Bulls",NA,45.198608,43.908585,"away","Indiana Pacers","Chicago Bulls",1,0,0,1,0.566834589860196,0.417667104066533
2021-11-22,"8:00p","Indiana Pacers",NA,"Chicago Bulls",NA,45.198608,43.908585,"home","Chicago Bulls","Indiana Pacers",0,1,0,1,0.566834589860196,0.582332895933467
2021-11-22,"8:00p","Orlando Magic",NA,"Milwaukee Bucks",NA,54.312641,20.459469,"away","Orlando Magic","Milwaukee Bucks",1,1,1,1,0.599,0.101896163192514
2021-11-22,"8:00p","Orlando Magic",NA,"Milwaukee Bucks",NA,54.312641,20.459469,"home","Milwaukee Bucks","Orlando Magic",1,1,1,1,0.599,0.898103836807486
2021-11-22,"8:00p","Minnesota Timberwolves",NA,"New Orleans Pelicans",NA,46.608242,32.180462,"away","Minnesota Timberwolves","New Orleans Pelicans",1,1,1,1,0.599,0.247191724463804
2021-11-22,"8:00p","Minnesota Timberwolves",NA,"New Orleans Pelicans",NA,46.608242,32.180462,"home","New Orleans Pelicans","Minnesota Timberwolves",1,1,1,1,0.599,0.752808275536196
2021-11-22,"8:30p","Phoenix Suns",NA,"San Antonio Spurs",NA,43.402569,48.661514,"away","Phoenix Suns","San Antonio Spurs",0,2,2,0,0.673090340047948,0.386664993960423
2021-11-22,"8:30p","Phoenix Suns",NA,"San Antonio Spurs",NA,43.402569,48.661514,"home","San Antonio Spurs","Phoenix Suns",2,0,2,0,0.673090340047948,0.613335006039577
2021-11-22,"9:00p","Memphis Grizzlies",NA,"Utah Jazz",NA,52.512112,44.425838,"away","Memphis Grizzlies","Utah Jazz",1,1,1,1,0.599,0.307707305241646
2021-11-22,"9:00p","Memphis Grizzlies",NA,"Utah Jazz",NA,52.512112,44.425838,"home","Utah Jazz","Memphis Grizzlies",1,1,1,1,0.599,0.692292694758354
2021-11-22,"10:00p","Philadelphia 76ers",NA,"Sacramento Kings",NA,37.002861,51.827961,"away","Philadelphia 76ers","Sacramento Kings",1,1,1,1,0.599,0.583052680556691
2021-11-22,"10:00p","Philadelphia 76ers",NA,"Sacramento Kings",NA,37.002861,51.827961,"home","Sacramento Kings","Philadelphia 76ers",1,1,1,1,0.599,0.416947319443309
2021-11-23,"7:00p","Miami Heat",NA,"Detroit Pistons",NA,24.243305,40.602226,"away","Miami Heat","Detroit Pistons",2,1,1,2,0.566834589860196,0.641009117656604
2021-11-23,"7:00p","Miami Heat",NA,"Detroit Pistons",NA,24.243305,40.602226,"home","Detroit Pistons","Miami Heat",1,2,1,2,0.566834589860196,0.358990882343396
2021-11-23,"7:30p","Los Angeles Lakers",NA,"New York Knicks",NA,44.873619,44.668518,"away","Los Angeles Lakers","New York Knicks",1,1,1,1,0.599,0.398578756656945
2021-11-23,"7:30p","Los Angeles Lakers",NA,"New York Knicks",NA,44.873619,44.668518,"home","New York Knicks","Los Angeles Lakers",1,1,1,1,0.599,0.601421243343055
2021-11-23,"10:00p","Denver Nuggets",NA,"Portland Trail Blazers",NA,47.651798,43.24086,"away","Denver Nuggets","Portland Trail Blazers",1,2,2,1,0.630334589833134,0.32047192384126
2021-11-23,"10:00p","Denver Nuggets",NA,"Portland Trail Blazers",NA,47.651798,43.24086,"home","Portland Trail Blazers","Denver Nuggets",2,1,2,1,0.630334589833134,0.67952807615874
2021-11-23,"10:30p","Dallas Mavericks",NA,"Los Angeles Clippers",NA,43.943474,48.034565,"away","Dallas Mavericks","Los Angeles Clippers",1,1,1,1,0.599,0.450523875452952
2021-11-23,"10:30p","Dallas Mavericks",NA,"Los Angeles Clippers",NA,43.943474,48.034565,"home","Los Angeles Clippers","Dallas Mavericks",1,1,1,1,0.599,0.549476124547048
2021-11-24,"7:00p","Phoenix Suns",NA,"Cleveland Cavaliers",NA,28.529375,48.661514,"away","Phoenix Suns","Cleveland Cavaliers",1,1,1,1,0.599,0.646816296301181
2021-11-24,"7:00p","Phoenix Suns",NA,"Cleveland Cavaliers",NA,28.529375,48.661514,"home","Cleveland Cavaliers","Phoenix Suns",1,1,1,1,0.599,0.353183703698819
2021-11-24,"7:00p","Los Angeles Lakers",NA,"Indiana Pacers",NA,43.908585,44.668518,"away","Los Angeles Lakers","Indiana Pacers",0,1,1,0,0.630334589833134,0.378400828857235
2021-11-24,"7:00p","Los Angeles Lakers",NA,"Indiana Pacers",NA,43.908585,44.668518,"home","Indiana Pacers","Los Angeles Lakers",1,0,1,0,0.630334589833134,0.621599171142765
2021-11-24,"7:00p","Charlotte Hornets",NA,"Orlando Magic",NA,20.459469,39.800102,"away","Charlotte Hornets","Orlando Magic",1,1,1,1,0.599,0.655070246139515
2021-11-24,"7:00p","Charlotte Hornets",NA,"Orlando Magic",NA,20.459469,39.800102,"home","Orlando Magic","Charlotte Hornets",1,1,1,1,0.599,0.344929753860485
2021-11-24,"7:30p","Brooklyn Nets",NA,"Boston Celtics",NA,45.801453,45.964428,"away","Brooklyn Nets","Boston Celtics",1,1,1,1,0.599,0.402938596998717
2021-11-24,"7:30p","Brooklyn Nets",NA,"Boston Celtics",NA,45.801453,45.964428,"home","Boston Celtics","Brooklyn Nets",1,1,1,1,0.599,0.597061403001283
2021-11-24,"8:00p","Chicago Bulls",NA,"Houston Rockets",NA,26.985378,45.198608,"away","Chicago Bulls","Houston Rockets",1,1,1,1,0.599,0.626337010770799
2021-11-24,"8:00p","Chicago Bulls",NA,"Houston Rockets",NA,26.985378,45.198608,"home","Houston Rockets","Chicago Bulls",1,1,1,1,0.599,0.373662989229201
2021-11-24,"8:00p","Toronto Raptors",NA,"Memphis Grizzlies",NA,44.425838,35.097378,"away","Toronto Raptors","Memphis Grizzlies",2,1,1,2,0.566834589860196,0.325985301646882
2021-11-24,"8:00p","Toronto Raptors",NA,"Memphis Grizzlies",NA,44.425838,35.097378,"home","Memphis Grizzlies","Toronto Raptors",1,2,1,2,0.566834589860196,0.674014698353118
2021-11-24,"8:00p","Detroit Pistons",NA,"Milwaukee Bucks",NA,54.312641,24.243305,"away","Detroit Pistons","Milwaukee Bucks",0,1,1,0,0.630334589833134,0.111497796999016
2021-11-24,"8:00p","Detroit Pistons",NA,"Milwaukee Bucks",NA,54.312641,24.243305,"home","Milwaukee Bucks","Detroit Pistons",1,0,1,0,0.630334589833134,0.888502203000984
2021-11-24,"8:00p","Miami Heat",NA,"Minnesota Timberwolves",NA,32.180462,40.602226,"away","Miami Heat","Minnesota Timberwolves",0,1,1,0,0.630334589833134,0.471030243961812
2021-11-24,"8:00p","Miami Heat",NA,"Minnesota Timberwolves",NA,32.180462,40.602226,"home","Minnesota Timberwolves","Miami Heat",1,0,1,0,0.630334589833134,0.528969756038188
2021-11-24,"8:00p","Washington Wizards",NA,"New Orleans Pelicans",NA,46.608242,36.266842,"away","Washington Wizards","New Orleans Pelicans",1,1,1,1,0.599,0.287303133012011
2021-11-24,"8:00p","Washington Wizards",NA,"New Orleans Pelicans",NA,46.608242,36.266842,"home","New Orleans Pelicans","Washington Wizards",1,1,1,1,0.599,0.712696866987989
2021-11-24,"8:00p","Utah Jazz",NA,"Oklahoma City Thunder",NA,23.726463,52.512112,"away","Utah Jazz","Oklahoma City Thunder",1,1,1,1,0.599,0.745417809432865
2021-11-24,"8:00p","Utah Jazz",NA,"Oklahoma City Thunder",NA,23.726463,52.512112,"home","Oklahoma City Thunder","Utah Jazz",1,1,1,1,0.599,0.254582190567135
2021-11-24,"8:30p","Atlanta Hawks",NA,"San Antonio Spurs",NA,43.402569,49.451221,"away","Atlanta Hawks","San Antonio Spurs",1,1,1,1,0.599,0.474924506689242
2021-11-24,"8:30p","Atlanta Hawks",NA,"San Antonio Spurs",NA,43.402569,49.451221,"home","San Antonio Spurs","Atlanta Hawks",1,1,1,1,0.599,0.525075493310758
2021-11-24,"10:00p","Philadelphia 76ers",NA,"Golden State Warriors",NA,40.618141,51.827961,"away","Philadelphia 76ers","Golden State Warriors",1,2,2,1,0.630334589833134,0.506497006779232
2021-11-24,"10:00p","Philadelphia 76ers",NA,"Golden State Warriors",NA,40.618141,51.827961,"home","Golden State Warriors","Philadelphia 76ers",2,1,2,1,0.630334589833134,0.493502993220767
2021-11-24,"10:00p","Portland Trail Blazers",NA,"Sacramento Kings",NA,37.002861,47.651798,"away","Portland Trail Blazers","Sacramento Kings",0,1,1,0,0.630334589833134,0.497330498207381
2021-11-24,"10:00p","Portland Trail Blazers",NA,"Sacramento Kings",NA,37.002861,47.651798,"home","Sacramento Kings","Portland Trail Blazers",1,0,1,0,0.630334589833134,0.502669501792619
2021-11-26,"3:30p","Detroit Pistons",NA,"Los Angeles Clippers",NA,43.943474,24.243305,"away","Detroit Pistons","Los Angeles Clippers",1,2,2,1,0.630334589833134,0.175725165599222
2021-11-26,"3:30p","Detroit Pistons",NA,"Los Angeles Clippers",NA,43.943474,24.243305,"home","Los Angeles Clippers","Detroit Pistons",2,1,2,1,0.630334589833134,0.824274834400778
2021-11-26,"7:00p","Minnesota Timberwolves",NA,"Charlotte Hornets",NA,39.800102,32.180462,"away","Minnesota Timberwolves","Charlotte Hornets",1,1,1,1,0.599,0.314363082738704
2021-11-26,"7:00p","Minnesota Timberwolves",NA,"Charlotte Hornets",NA,39.800102,32.180462,"home","Charlotte Hornets","Minnesota Timberwolves",1,1,1,1,0.599,0.685636917261296
2021-11-26,"7:00p","Phoenix Suns",NA,"New York Knicks",NA,44.873619,48.661514,"away","Phoenix Suns","New York Knicks",1,2,2,1,0.630334589833134,0.414595730554913
2021-11-26,"7:00p","Phoenix Suns",NA,"New York Knicks",NA,44.873619,48.661514,"home","New York Knicks","Phoenix Suns",2,1,2,1,0.630334589833134,0.585404269445087
2021-11-26,"7:00p","Chicago Bulls",NA,"Orlando Magic",NA,20.459469,45.198608,"away","Chicago Bulls","Orlando Magic",1,1,1,1,0.599,0.712074472358426
2021-11-26,"7:00p","Chicago Bulls",NA,"Orlando Magic",NA,20.459469,45.198608,"home","Orlando Magic","Chicago Bulls",1,1,1,1,0.599,0.287925527641574
2021-11-26,"8:00p","Toronto Raptors",NA,"Indiana Pacers",NA,43.908585,35.097378,"away","Toronto Raptors","Indiana Pacers",1,1,1,1,0.599,0.302933341876622
2021-11-26,"8:00p","Toronto Raptors",NA,"Indiana Pacers",NA,43.908585,35.097378,"home","Indiana Pacers","Toronto Raptors",1,1,1,1,0.599,0.697066658123378
2021-11-26,"8:00p","Atlanta Hawks",NA,"Memphis Grizzlies",NA,44.425838,49.451221,"away","Atlanta Hawks","Memphis Grizzlies",1,1,1,1,0.599,0.462431468730468
2021-11-26,"8:00p","Atlanta Hawks",NA,"Memphis Grizzlies",NA,44.425838,49.451221,"home","Memphis Grizzlies","Atlanta Hawks",1,1,1,1,0.599,0.537568531269532
2021-11-26,"8:00p","Washington Wizards",NA,"Oklahoma City Thunder",NA,23.726463,36.266842,"away","Washington Wizards","Oklahoma City Thunder",1,1,1,1,0.599,0.565947835436379
2021-11-26,"8:00p","Washington Wizards",NA,"Oklahoma City Thunder",NA,23.726463,36.266842,"home","Oklahoma City Thunder","Washington Wizards",1,1,1,1,0.599,0.434052164563621
2021-11-26,"8:30p","Boston Celtics",NA,"San Antonio Spurs",NA,43.402569,45.801453,"away","Boston Celtics","San Antonio Spurs",1,1,1,1,0.599,0.429636040844901
2021-11-26,"8:30p","Boston Celtics",NA,"San Antonio Spurs",NA,43.402569,45.801453,"home","San Antonio Spurs","Boston Celtics",1,1,1,1,0.599,0.570363959155099
2021-11-26,"9:00p","Milwaukee Bucks",NA,"Denver Nuggets",NA,43.24086,54.312641,"away","Milwaukee Bucks","Denver Nuggets",1,2,2,1,0.630334589833134,0.507676718595803
2021-11-26,"9:00p","Milwaukee Bucks",NA,"Denver Nuggets",NA,43.24086,54.312641,"home","Denver Nuggets","Milwaukee Bucks",2,1,2,1,0.630334589833134,0.492323281404197
2021-11-26,"9:00p","New Orleans Pelicans",NA,"Utah Jazz",NA,52.512112,46.608242,"away","New Orleans Pelicans","Utah Jazz",1,1,1,1,0.599,0.331132808924751
2021-11-26,"9:00p","New Orleans Pelicans",NA,"Utah Jazz",NA,52.512112,46.608242,"home","Utah Jazz","New Orleans Pelicans",1,1,1,1,0.599,0.668867191075249
2021-11-26,"10:00p","Portland Trail Blazers",NA,"Golden State Warriors",NA,40.618141,47.651798,"away","Portland Trail Blazers","Golden State Warriors",1,1,1,1,0.599,0.486178103716755
2021-11-26,"10:00p","Portland Trail Blazers",NA,"Golden State Warriors",NA,40.618141,47.651798,"home","Golden State Warriors","Portland Trail Blazers",1,1,1,1,0.599,0.513821896283245
2021-11-26,"10:30p","Sacramento Kings",NA,"Los Angeles Lakers",NA,44.668518,37.002861,"away","Sacramento Kings","Los Angeles Lakers",1,1,1,1,0.599,0.315110139057547
2021-11-26,"10:30p","Sacramento Kings",NA,"Los Angeles Lakers",NA,44.668518,37.002861,"home","Los Angeles Lakers","Sacramento Kings",1,1,1,1,0.599,0.684889860942453
2021-11-27,"6:00p","Minnesota Timberwolves",NA,"Philadelphia 76ers",NA,51.827961,32.180462,"away","Minnesota Timberwolves","Philadelphia 76ers",0,2,2,0,0.673090340047948,0.154431625747164
2021-11-27,"6:00p","Minnesota Timberwolves",NA,"Philadelphia 76ers",NA,51.827961,32.180462,"home","Philadelphia 76ers","Minnesota Timberwolves",2,0,2,0,0.673090340047948,0.845568374252836
2021-11-27,"7:30p","New York Knicks",NA,"Atlanta Hawks",NA,49.451221,44.873619,"away","New York Knicks","Atlanta Hawks",0,0,0,0,0.599,0.347504917480357
2021-11-27,"7:30p","New York Knicks",NA,"Atlanta Hawks",NA,49.451221,44.873619,"home","Atlanta Hawks","New York Knicks",0,0,0,0,0.599,0.652495082519643
2021-11-27,"7:30p","Phoenix Suns",NA,"Brooklyn Nets",NA,45.964428,48.661514,"away","Phoenix Suns","Brooklyn Nets",0,2,2,0,0.673090340047948,0.357236014139386
2021-11-27,"7:30p","Phoenix Suns",NA,"Brooklyn Nets",NA,45.964428,48.661514,"home","Brooklyn Nets","Phoenix Suns",2,0,2,0,0.673090340047948,0.642763985860614
2021-11-27,"8:00p","Miami Heat",NA,"Chicago Bulls",NA,45.198608,40.602226,"away","Miami Heat","Chicago Bulls",2,0,0,2,0.520090340052118,0.424252722800227
2021-11-27,"8:00p","Miami Heat",NA,"Chicago Bulls",NA,45.198608,40.602226,"home","Chicago Bulls","Miami Heat",0,2,0,2,0.520090340052118,0.575747277199773
2021-11-27,"8:00p","Orlando Magic",NA,"Cleveland Cavaliers",NA,28.529375,20.459469,"away","Orlando Magic","Cleveland Cavaliers",0,2,2,0,0.673090340047948,0.232321702186294
2021-11-27,"8:00p","Orlando Magic",NA,"Cleveland Cavaliers",NA,28.529375,20.459469,"home","Cleveland Cavaliers","Orlando Magic",2,0,2,0,0.673090340047948,0.767678297813706
2021-11-27,"8:00p","Charlotte Hornets",NA,"Houston Rockets",NA,26.985378,39.800102,"away","Charlotte Hornets","Houston Rockets",0,2,2,0,0.673090340047948,0.482896630528415
2021-11-27,"8:00p","Charlotte Hornets",NA,"Houston Rockets",NA,26.985378,39.800102,"home","Houston Rockets","Charlotte Hornets",2,0,2,0,0.673090340047948,0.517103369471585
2021-11-27,"8:30p","Washington Wizards",NA,"Dallas Mavericks",NA,48.034565,36.266842,"away","Washington Wizards","Dallas Mavericks",0,2,2,0,0.673090340047948,0.214048431069861
2021-11-27,"8:30p","Washington Wizards",NA,"Dallas Mavericks",NA,48.034565,36.266842,"home","Dallas Mavericks","Washington Wizards",2,0,2,0,0.673090340047948,0.785951568930139
2021-11-27,"9:00p","New Orleans Pelicans",NA,"Utah Jazz",NA,52.512112,46.608242,"away","New Orleans Pelicans","Utah Jazz",0,0,0,0,0.599,0.331132808924751
2021-11-27,"9:00p","New Orleans Pelicans",NA,"Utah Jazz",NA,52.512112,46.608242,"home","Utah Jazz","New Orleans Pelicans",0,0,0,0,0.599,0.668867191075249
2021-11-28,"3:30p","Golden State Warriors",NA,"Los Angeles Clippers",NA,43.943474,40.618141,"away","Golden State Warriors","Los Angeles Clippers",1,1,1,1,0.599,0.362678025645566
2021-11-28,"3:30p","Golden State Warriors",NA,"Los Angeles Clippers",NA,43.943474,40.618141,"home","Los Angeles Clippers","Golden State Warriors",1,1,1,1,0.599,0.637321974354434
2021-11-28,"5:00p","Milwaukee Bucks",NA,"Indiana Pacers",NA,43.908585,54.312641,"away","Milwaukee Bucks","Indiana Pacers",1,1,1,1,0.599,0.532543911885723
2021-11-28,"5:00p","Milwaukee Bucks",NA,"Indiana Pacers",NA,43.908585,54.312641,"home","Indiana Pacers","Milwaukee Bucks",1,1,1,1,0.599,0.467456088114277
2021-11-28,"6:00p","Sacramento Kings",NA,"Memphis Grizzlies",NA,44.425838,37.002861,"away","Sacramento Kings","Memphis Grizzlies",1,1,1,1,0.599,0.317689910019514
2021-11-28,"6:00p","Sacramento Kings",NA,"Memphis Grizzlies",NA,44.425838,37.002861,"home","Memphis Grizzlies","Sacramento Kings",1,1,1,1,0.599,0.682310089980486
2021-11-28,"6:00p","Boston Celtics",NA,"Toronto Raptors",NA,35.097378,45.801453,"away","Boston Celtics","Toronto Raptors",1,1,1,1,0.599,0.530946347985849
2021-11-28,"6:00p","Boston Celtics",NA,"Toronto Raptors",NA,35.097378,45.801453,"home","Toronto Raptors","Boston Celtics",1,1,1,1,0.599,0.469053652014151
2021-11-28,"9:30p","Detroit Pistons",NA,"Los Angeles Lakers",NA,44.668518,24.243305,"away","Detroit Pistons","Los Angeles Lakers",1,1,1,1,0.599,0.190181554771472
2021-11-28,"9:30p","Detroit Pistons",NA,"Los Angeles Lakers",NA,44.668518,24.243305,"home","Los Angeles Lakers","Detroit Pistons",1,1,1,1,0.599,0.809818445228528
2021-11-29,"7:00p","Orlando Magic",NA,"Philadelphia 76ers",NA,51.827961,20.459469,"away","Orlando Magic","Philadelphia 76ers",1,1,1,1,0.599,0.11470426772526
