"name","pos","gp","min","wp48","pop48","wins","pts","reb","ast","to","blk","stl","pf","year","team"
"Doron Lamb","SG (2.0)","23","280","-.193","-9.1","-1.12","13.4","2.9","3.4","2.7","0.0","1.2","4.6",2012,"mil"
"Drew Gooden","C (5.0)","16","150","-.200","-9.3","-0.62","16.6","9.9","1.9","2.9","1.9","1.6","6.7",2012,"mil"
"Ekpe Udoh","C (5.0)","76","1310",".093","-0.2","2.53","11.8","9.2","1.6","1.6","3.1","1.4","5.1",2012,"mil"
"Ersan Ilyasova","PF (4.0)","73","2013",".128","0.9","5.36","22.9","12.4","2.8","1.8","0.9","1.6","4.4",2012,"mil"
"Gustavo Ayon","C (5.0)","12","164",".236","4.3","0.81","14.9","17.3","3.5","2.6","1.2","2.6","7.0",2012,"mil"
"Ishmael Smith","PG (1.0)","16","137",".098","-0.0","0.28","13.3","5.3","10.5","3.5","1.1","2.8","4.2",2012,"mil"
"J.J. Redick","SG (2.0)","28","806",".028","-2.2","0.48","20.5","3.1","4.5","2.0","0.2","0.5","2.8",2012,"mil"
"Joel Przybilla","C (5.0)","12","69",".028","-2.2","0.04","1.4","14.6","2.8","2.8","1.4","0.7","7.0",2012,"mil"
"John Henson","PF (4.0)","63","826",".141","1.3","2.42","22.1","17.3","1.8","2.7","2.4","1.1","4.8",2012,"mil"
"Larry Sanders","C (5.0)","71","1938",".225","3.9","9.08","17.2","16.6","2.1","2.2","5.0","1.3","5.8",2012,"mil"
"Luc Richard Mbah a Moute","PF (4.0)","58","1328","-.042","-4.4","-1.17","14.0","9.3","2.0","2.5","0.5","1.5","3.0",2012,"mil"
"Marquis Daniels","SF (3.0)","59","1088",".033","-2.0","0.76","14.3","6.6","2.9","2.0","0.4","2.2","3.4",2012,"mil"
"Mike Dunleavy","SF (2.6)","75","1946",".142","1.4","5.77","19.4","7.2","3.6","2.2","0.9","1.0","3.3",2012,"mil"
"Mike Dunleavy","SF (3.0)","75","1943",".143","1.4","5.77","19.4","7.2","3.6","2.2","0.9","1.0","3.3",2012,"mil"
"Monta Ellis","SG (1.8)","82","3076",".069","-0.9","4.45","24.6","4.9","7.7","4.0","0.6","2.6","2.6",2012,"mil"
"Samuel Dalembert","C (5.0)","47","762",".219","3.7","3.47","19.7","17.4","1.3","3.2","3.3","1.1","5.7",2012,"mil"
"Tobias Harris","SF (3.5)","28","323",".043","-1.7","0.29","20.2","8.5","1.9","2.7","1.0","1.2","4.6",2012,"mil"
"Brandon Knight","PG (1.0)","72","2400",".037","-1.9","1.84","25.8","5.1","7.0","3.8","0.3","1.4","2.9",2013,"mil"
"Caron Butler","SF (3.0)","34","821",".009","-2.8","0.16","21.9","9.2","3.3","3.0","0.6","1.3","3.7",2013,"mil"
"Chris Wright","F (3.5)","8","126",".148","1.5","0.39","18.3","7.6","1.9","1.9","1.9","2.7","6.5",2013,"mil"
"D.J. Stephens","GF (3.0)","3","15",".166","2.1","0.05","22.4","16.0","0.0","0.0","0.0","0.0","0.0",2013,"mil"
"Ekpe Udoh","C (5.0)","42","804","-.026","-3.9","-0.43","8.6","8.8","1.9","2.3","2.6","0.9","5.7",2013,"mil"
"Ersan Ilyasova","F (3.8)","55","1478",".003","-3.0","0.10","20.1","11.1","2.3","2.0","0.3","1.5","4.4",2013,"mil"
"Gary Neal","G (1.5)","30","607","-.086","-5.8","-1.09","23.8","4.0","3.6","3.1","0.0","0.6","2.1",2013,"mil"
"Giannis Antetokounmpo","PF (4.0)","77","1897",".004","-2.9","0.17","13.3","8.6","3.8","3.1","1.5","1.5","4.4",2013,"mil"
"Jeff Adrien","PF (4.0)","28","705",".154","1.7","2.27","20.8","14.8","2.1","2.1","1.4","1.2","5.0",2013,"mil"
"John Henson","FC (4.2)","70","1856",".117","0.6","4.54","20.1","12.9","2.9","2.9","3.0","1.1","4.8",2013,"mil"
"Khris Middleton","SG (3.0)","82","2460",".052","-1.5","2.67","19.3","6.0","3.3","2.4","0.4","1.6","4.7",2013,"mil"
"Larry Sanders","FC (4.5)","23","584",".090","-0.3","1.09","14.6","13.6","1.6","2.1","3.3","1.5","6.1",2013,"mil"
"Luke Ridnour","SG (2.0)","36","763",".002","-3.0","0.04","13.0","3.9","7.7","2.9","0.1","1.4","3.5",2013,"mil"
"Miroslav Raduljica","C (5.0)","48","465",".073","-0.8","0.71","18.7","11.1","2.4","2.9","1.3","0.7","8.7",2013,"mil"
"Nate Wolters","PG (1.0)","58","1309",".092","-0.2","2.52","15.3","5.5","6.9","2.1","0.6","1.3","2.5",2013,"mil"
"O.J. Mayo","G (1.9)","52","1346","-.048","-4.6","-1.34","21.7","4.4","4.0","3.4","0.5","1.0","4.0",2013,"mil"
"Ramon Sessions","PG (1.0)","28","909",".140","1.3","2.64","23.4","4.5","7.1","2.9","0.2","0.8","2.1",2013,"mil"
"Tony Mitchell","F (3.5)","3","10",".387","9.0","0.08","28.8","4.8","4.8","0.0","0.0","4.8","0.0",2013,"mil"
"Zaza Pachulia","C (5.0)","53","1325",".084","-0.5","2.33","14.8","12.1","4.9","3.3","0.5","1.6","4.5",2013,"mil"
"Brandon Knight","PG (1.0)","52","1688",".130","1.0","4.56","26.2","6.3","8.0","4.7","0.3","2.4","2.6",2014,"mil"
"Chris Johnson","F (4.0)","8","128",".009","-2.8","0.02","11.6","4.1","1.9","0.0","0.8","1.9","2.6",2014,"mil"
"Ersan Ilyasova","PF (4.1)","58","1319",".050","-1.5","1.39","24.3","10.1","2.0","1.6","0.7","1.3","5.4",2014,"mil"
"Giannis Antetokounmpo","SF (3.6)","81","2541",".097","-0.1","5.12","19.5","10.2","3.9","3.3","1.6","1.4","4.8",2014,"mil"
"Jabari Parker","F (4.0)","25","738",".034","-2.0","0.52","20.0","9.0","2.7","3.1","0.3","2.0","2.7",2014,"mil"
"Jared Dudley","SF (3.0)","72","1717",".189","2.8","6.75","14.5","6.2","3.6","1.7","0.3","2.0","3.2",2014,"mil"
"Jerryd Bayless","PG (1.0)","77","1717",".051","-1.5","1.83","16.7","5.9","6.5","3.7","0.3","1.6","4.6",2014,"mil"
"John Henson","C (5.0)","67","1228",".183","2.6","4.68","18.4","12.2","2.3","3.4","5.3","1.1","5.9",2014,"mil"
"Johnny O'Bryant","F (4.0)","34","368","-.234","-10.3","-1.79","13.0","8.3","2.2","3.3","0.5","0.7","5.7",2014,"mil"
"Jorge Gutierrez","PG (1.0)","10","131",".130","1.0","0.36","13.6","6.6","5.5","3.3","0.0","1.8","5.9",2014,"mil"
"Kendall Marshall","PG (2.0)","28","417",".147","1.5","1.28","13.6","3.2","9.9","4.0","0.0","2.4","3.0",2014,"mil"
"Kenyon Martin","FC (5.0)","11","104",".049","-1.6","0.11","9.2","8.8","2.3","1.4","2.8","2.3","6.0",2014,"mil"
"Khris Middleton","SG (2.6)","79","2378",".168","2.1","8.31","21.3","7.0","3.7","2.3","0.2","2.5","3.7",2014,"mil"
"Larry Sanders","FC (5.0)","27","586",".130","1.0","1.58","16.1","13.6","1.9","2.3","3.2","2.1","8.5",2014,"mil"
"Michael Carter-Williams","PG (2.0)","25","758",".093","-0.2","1.47","22.4","6.3","8.9","5.0","0.8","3.2","4.1",2014,"mil"
"Miles Plumlee","FC (5.0)","19","189",".129","0.9","0.51","15.5","11.7","1.8","1.5","2.8","1.5","3.0",2014,"mil"
"Nate Wolters","PG (1.0)","11","142",".006","-2.9","0.02","8.5","5.4","3.4","1.0","0.0","1.7","3.7",2014,"mil"
"O.J. Mayo","SG (2.0)","71","1697",".042","-1.8","1.49","22.8","5.3","5.6","3.6","0.5","1.6","4.7",2014,"mil"
"Tyler Ennis","PG (1.0)","25","353","-.106","-6.4","-0.78","13.5","3.8","8.0","4.6","0.4","2.4","4.5",2014,"mil"
"Zaza Pachulia","C (5.0)","73","1730",".134","1.1","4.82","16.8","13.9","4.9","3.7","0.6","2.2","4.7",2014,"mil"
"Chris Copeland","F (4.0)","24","156","-.253","-11.0","-0.82","15.4","3.1","3.4","1.8","0.0","0.6","5.2",2015,"mil"
"Damien Inglis","SF (4.0)","20","156","-.091","-5.9","-0.29","11.1","9.5","3.1","3.4","0.9","1.8","3.4",2015,"mil"
"Giannis Antetokounmpo","PG (1.4)","80","2823",".188","2.8","11.06","23.0","10.4","5.9","3.5","1.9","1.6","4.4",2015,"mil"
"Greg Monroe","C (5.0)","79","2314",".166","2.1","7.99","25.1","14.4","3.7","2.7","1.4","1.5","3.4",2015,"mil"
"Greivis Vasquez","G (2.0)","23","460","-.061","-5.0","-0.58","13.6","4.9","9.5","4.2","0.0","1.0","4.4",2015,"mil"
"Jabari Parker","PF (4.0)","76","2408","-.026","-3.9","-1.30","21.3","7.9","2.6","2.3","0.6","1.4","3.1",2015,"mil"
"Jared Cunningham","G (2.0)","4","55","-.027","-3.9","-0.03","14.0","7.9","0.9","2.6","0.0","1.7","3.5",2015,"mil"
"Jerryd Bayless","SG (2.2)","52","1505",".101","0.1","3.15","17.3","4.5","5.2","2.3","0.4","1.5","3.5",2015,"mil"
"John Henson","FC (4.5)","57","960",".121","0.7","2.41","19.8","11.0","2.7","3.2","5.4","0.9","6.6",2015,"mil"
"Johnny O'Bryant","FC (4.4)","66","857","-.077","-5.5","-1.37","11.2","9.9","1.8","1.7","0.4","1.0","5.6",2015,"mil"
"Khris Middleton","SG (3.0)","79","2852",".110","0.3","6.53","24.1","5.1","5.6","3.0","0.3","2.2","3.4",2015,"mil"
"Michael Carter-Williams","PG (1.0)","54","1649",".065","-1.1","2.22","18.1","8.0","8.2","4.5","1.2","2.3","4.7",2015,"mil"
"Miles Plumlee","C (5.0)","61","870",".182","2.6","3.30","17.3","12.8","0.9","2.2","2.8","1.2","4.0",2015,"mil"
"O.J. Mayo","G (2.0)","41","1090","-.031","-4.1","-0.71","14.1","4.6","5.2","3.2","0.4","2.1","5.5",2015,"mil"
"Rashad Vaughn","SF (3.2)","70","1001","-.095","-6.0","-1.97","10.4","4.2","1.9","1.3","0.8","1.4","3.5",2015,"mil"
"Steve Novak","F (4.0)","3","20","-.184","-8.8","-0.08","16.8","2.4","0.0","0.0","0.0","0.0","4.8",2015,"mil"
"Tyler Ennis","PG (1.0)","46","654",".019","-2.5","0.26","15.1","5.5","7.0","3.4","0.1","1.8","4.7",2015,"mil"
"Axel Toupane","SF (3.0)","2","6","-.398","-15.5","-0.05","0.0","0.0","0.0","0.0","0.0","0.0","7.9",2016,"mil"
"Gary Payton II","PG (1.0)","6","99","-.079","-5.5","-0.16","9.7","5.8","6.3","4.8","1.9","1.5","4.4",2016,"mil"
"Giannis Antetokounmpo","SF (3.0)","80","2845",".339","7.5","20.07","30.9","11.8","7.3","3.9","2.5","2.2","4.2",2016,"mil"
"Greg Monroe","C (5.0)","81","1823",".167","2.1","6.36","25.0","14.0","4.9","3.7","1.0","2.4","4.5",2016,"mil"
"Jabari Parker","PF (4.0)","51","1728",".031","-2.1","1.11","28.5","8.7","3.9","2.6","0.6","1.4","3.1",2016,"mil"
"Jason Terry","SG (1.0)","74","1365",".107","0.3","3.04","10.8","3.8","3.5","1.3","0.7","1.5","3.3",2016,"mil"
"John Henson","C (5.0)","58","1123",".111","0.4","2.59","16.8","12.6","2.4","2.3","3.5","1.3","6.5",2016,"mil"
"Khris Middleton","SG (3.0)","29","889",".112","0.4","2.07","23.0","6.6","5.3","3.5","0.4","2.2","4.3",2016,"mil"
"Malcolm Brogdon","SG (2.0)","75","1982",".160","1.9","6.61","18.6","5.1","7.7","2.7","0.3","2.0","3.4",2016,"mil"
"Matthew Dellavedova","PG (1.0)","76","1986",".015","-2.6","0.64","13.9","3.6","8.7","3.2","0.0","1.2","3.7",2016,"mil"
"Michael Beasley","PF (4.0)","56","935",".034","-2.0","0.67","27.1","10.0","2.7","3.4","1.5","1.5","4.7",2016,"mil"
"Miles Plumlee","C (5.0)","32","310","-.074","-5.4","-0.48","12.7","8.5","2.8","3.4","1.4","1.7","7.4",2016,"mil"
"Mirza Teletovic","PF (4.0)","70","1133","-.133","-7.2","-3.15","19.1","6.9","2.0","1.6","0.6","0.5","4.6",2016,"mil"
"Rashad Vaughn","SG (1.0)","41","459","-.029","-4.0","-0.27","14.9","5.1","2.4","1.5","1.0","2.2","3.4",2016,"mil"
"Spencer Hawes","PF (5.0)","19","171",".153","1.7","0.54","23.3","12.6","5.3","2.5","1.1","0.6","4.5",2016,"mil"
"Steve Novak","PF (4.0)","8","22","-.260","-11.2","-0.12","11.0","6.6","0.0","0.0","0.0","0.0","2.2",2016,"mil"
"Terrence Jones","F (4.0)","3","7","-.189","-9.0","-0.03","0.0","21.5","0.0","0.0","7.2","7.2","0.0",2016,"mil"
"Thon Maker","PF (4.9)","57","562",".031","-2.1","0.36","19.3","9.7","1.8","1.5","2.2","0.9","7.2",2016,"mil"
"Tony Snell","SG (2.1)","80","2336",".125","0.8","6.10","14.0","5.1","2.0","1.1","0.3","1.1","2.6",2016,"mil"
"Brandon Jennings","PG (1.0)","14","205",".047","-1.6","0.20","17.1","7.3","10.3","4.2","0.9","1.4","2.6",2017,"mil"
"DeAndre Liggins","GF (3.0)","31","480",".044","-1.7","0.44","5.7","4.9","2.7","1.3","1.0","2.7","6.1",2017,"mil"
"D.J. Wilson","PF (4.0)","22","71",".003","-3.0","0.00","14.2","6.8","2.0","2.7","0.7","2.0","4.7",2017,"mil"
"Eric Bledsoe","PG (1.0)","71","2239",".152","1.7","7.10","27.1","5.9","7.7","4.4","0.9","3.1","3.8",2017,"mil"
"Giannis Antetokounmpo","PF (4.1)","75","2756",".199","3.1","11.41","35.1","13.1","6.3","3.9","1.8","1.9","4.0",2017,"mil"
"Greg Monroe","C (5.0)","5","79","-.065","-5.1","-0.11","20.7","15.2","3.0","3.6","0.0","0.0","4.3",2017,"mil"
"Jabari Parker","PF (4.0)","31","743",".028","-2.2","0.43","25.3","9.8","3.8","2.9","0.6","1.6","3.2",2017,"mil"
"Jason Terry","G (1.2)","51","814",".058","-1.3","0.99","9.8","2.8","3.5","1.5","0.8","2.5","3.1",2017,"mil"
"Joel Bolomboy","PF (4.0)","6","38",".134","1.1","0.11","11.4","12.6","0.0","2.5","0.0","2.5","3.8",2017,"mil"
"John Henson","C (5.0)","76","1970",".144","1.4","5.92","16.2","12.5","2.8","2.0","2.7","1.1","4.9",2017,"mil"
"Khris Middleton","SF (3.1)","82","2982",".104","0.1","6.43","26.6","6.9","5.3","3.1","0.3","1.9","4.3",2017,"mil"
"Malcolm Brogdon","SG (2.0)","48","1436",".101","0.1","3.03","20.9","5.2","5.1","2.2","0.4","1.4","4.3",2017,"mil"
"Marshall Plumlee","C (5.0)","8","52",".119","0.6","0.13","12.9","15.7","1.8","2.8","0.9","0.0","9.2",2017,"mil"
"Matthew Dellavedova","PG (1.0)","38","712",".018","-2.5","0.27","11.1","4.3","9.8","3.3","0.1","0.9","4.5",2017,"mil"
"Mirza Teletovic","F (4.0)","10","159",".020","-2.5","0.07","21.4","6.9","3.0","2.1","0.3","1.2","4.2",2017,"mil"
"Rashad Vaughn","GF (3.0)","22","173",".092","-0.2","0.33","16.4","4.7","3.3","1.1","0.8","1.1","3.3",2017,"mil"
"Sean Kilpatrick","G (1.5)","23","205","-.021","-3.7","-0.09","21.8","5.9","3.5","2.1","0.2","1.2","3.5",2017,"mil"
"Shabazz Muhammad","SF (3.0)","11","117",".414","9.8","1.01","38.6","12.7","2.9","0.4","0.4","1.6","2.9",2017,"mil"
"Sterling Brown","SG (2.0)","54","776",".089","-0.3","1.43","13.4","8.8","1.5","1.5","0.8","1.9","4.9",2017,"mil"
"Thon Maker","C (5.0)","74","1238","-.025","-3.9","-0.66","13.8","8.7","1.8","1.7","2.1","1.5","6.3",2017,"mil"
"Tony Snell","SG (2.3)","75","2053",".081","-0.5","3.48","12.1","3.3","2.3","0.8","0.7","1.1","2.7",2017,"mil"
"Tyler Zeller","C (5.0)","24","406",".198","3.1","1.67","16.7","13.1","2.2","1.4","1.7","0.8","5.7",2017,"mil"
"Xavier Munford","SG (2.0)","6","21","-.357","-14.2","-0.16","6.9","2.3","9.1","4.6","0.0","2.3","9.1",2017,"mil"
"Brook Lopez","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Christian Wood","FC (4.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"D.J. Wilson","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Donte DiVincenzo","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Eric Bledsoe","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Ersan Ilyasova","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Giannis Antetokounmpo","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Jaylen Morris","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"John Henson","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Khris Middleton","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Malcolm Brogdon","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Matthew Dellavedova","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Pat Connaughton","GF (2.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Shabazz Muhammad","GF (2.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Sterling Brown","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Thon Maker","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Tim Frazier","G (1.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Tony Snell","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Trevon Duval","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Tyler Zeller","FC (4.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"mil"
"Al Horford","C (4.9)","74","2757",".167","2.1","9.60","22.4","13.2","4.2","2.6","1.4","1.4","2.8",2012,"atl"
"Anthony Morrow","SF (3.0)","24","302",".048","-1.6","0.30","19.9","4.1","1.4","0.6","0.2","1.9","5.2",2012,"atl"
"Anthony Tolliver","SF (3.0)","62","964",".099","0.0","1.99","12.6","7.7","1.6","1.8","0.6","0.7","3.3",2012,"atl"
"Dahntay Jones","SG (2.1)","28","380","-.034","-4.1","-0.27","11.1","3.9","2.4","2.0","0.1","1.5","5.8",2012,"atl"
"DeShawn Stevenson","SG (2.0)","56","1158",".088","-0.4","2.11","11.8","5.1","2.2","1.0","0.2","1.2","2.9",2012,"atl"
"Devin Harris","PG (1.1)","58","1420",".116","0.5","3.44","19.5","3.9","6.7","3.0","0.4","2.2","3.5",2012,"atl"
"Ivan Johnson","PF (4.0)","69","1035",".075","-0.7","1.62","21.0","12.3","2.1","3.3","0.6","2.6","6.1",2012,"atl"
"Jannero Pargo","PG (1.0)","7","114","-.018","-3.6","-0.04","14.7","2.9","8.0","2.1","0.0","1.3","3.4",2012,"atl"
"Jeff Teague","PG (1.0)","80","2630",".117","0.6","6.40","21.3","3.3","10.6","4.2","0.5","2.1","3.3",2012,"atl"
"Jeremy Tyler","C (5.0)","1","5",".403","9.5","0.04","0.0","28.8","0.0","0.0","0.0","0.0","0.0",2012,"atl"
"Johan Petro","C (5.0)","31","352",".030","-2.1","0.22","14.7","15.3","2.2","3.3","1.2","1.4","6.5",2012,"atl"
"John Jenkins","SG (2.0)","60","873",".090","-0.3","1.64","19.4","5.2","2.7","2.1","0.5","0.6","2.0",2012,"atl"
"Josh Smith","PF (3.8)","76","2685",".055","-1.4","3.05","23.7","11.4","5.8","4.0","2.4","1.7","3.1",2012,"atl"
"Kyle Korver","SF (3.0)","73","2241",".200","3.1","9.34","17.2","6.2","3.1","1.5","0.8","1.5","3.6",2012,"atl"
"Louis Williams","SG (2.0)","39","1121",".086","-0.4","2.00","23.6","3.4","6.0","3.2","0.4","1.9","2.4",2012,"atl"
"Mike Scott","PF (4.0)","40","377",".068","-1.0","0.54","23.3","14.0","1.5","2.7","0.3","0.5","4.1",2012,"atl"
"Shelvin Mack","PG (2.0)","20","269",".056","-1.3","0.31","18.6","4.3","7.9","4.3","0.0","1.6","5.0",2012,"atl"
"Zaza Pachulia","C (5.0)","52","1133",".149","1.6","3.52","13.0","14.2","3.3","3.0","0.5","1.5","5.4",2012,"atl"
"Al Horford","FC (4.8)","29","958",".172","2.3","3.43","27.0","12.2","3.8","3.2","2.2","1.4","2.8",2013,"atl"
"Cartier Martin","SF (2.9)","53","822",".064","-1.1","1.10","18.3","6.1","1.8","1.9","0.4","1.5","4.0",2013,"atl"
"DeMarre Carroll","SF (3.0)","73","2341",".196","3.0","9.56","16.6","8.3","2.7","1.6","0.4","2.2","3.9",2013,"atl"
"Dennis Schroeder","PG (1.0)","49","641","-.101","-6.2","-1.35","13.7","4.5","7.0","4.6","0.0","1.3","4.0",2013,"atl"
"Dexter Pittman","C (5.0)","2","3",".423","10.1","0.03","0.0","48.0","0.0","0.0","0.0","0.0","0.0",2013,"atl"
"Elton Brand","C (5.0)","73","1414",".127","0.9","3.74","14.2","12.3","2.5","2.0","3.0","1.4","6.5",2013,"atl"
"Gustavo Ayon","FC (5.0)","26","429",".136","1.1","1.21","12.5","14.0","3.1","3.2","1.1","2.8","5.3",2013,"atl"
"James Nunnally","SG (2.0)","4","54","-.066","-5.1","-0.07","16.0","7.1","1.8","3.6","0.9","0.9","1.8",2013,"atl"
"Jared Cunningham","G (2.0)","5","22","-.176","-8.5","-0.08","4.4","2.2","6.5","4.4","0.0","0.0","6.5",2013,"atl"
"Jeff Teague","PG (1.0)","79","2542",".086","-0.4","4.56","24.6","3.9","10.0","4.4","0.3","1.7","3.0",2013,"atl"
"John Jenkins","GF (2.0)","13","158","-.060","-4.9","-0.20","12.2","6.7","3.3","3.3","0.3","0.3","3.3",2013,"atl"
"Kyle Korver","SG (2.0)","71","2408",".188","2.8","9.44","16.9","5.6","4.1","2.0","0.5","1.4","2.9",2013,"atl"
"Louis Williams","SG (2.0)","60","1445",".084","-0.5","2.53","20.8","4.1","7.0","3.1","0.1","1.5","2.2",2013,"atl"
"Mike Muscala","C (5.0)","20","215","-.047","-4.5","-0.21","17.0","11.6","1.6","2.7","2.2","0.7","6.5",2013,"atl"
"Mike Scott","PF (4.0)","80","1482","-.009","-3.4","-0.28","24.8","9.2","2.4","2.6","0.2","1.0","3.9",2013,"atl"
"Paul Millsap","PF (4.0)","74","2482",".103","0.1","5.30","25.7","12.1","4.5","3.6","1.5","2.5","4.1",2013,"atl"
"Pero Antic","C (5.0)","50","925","-.004","-3.2","-0.08","18.3","10.8","3.0","2.9","0.6","1.0","6.5",2013,"atl"
"Shelvin Mack","PG (1.3)","73","1490",".088","-0.4","2.72","17.5","5.2","8.7","2.9","0.1","1.6","3.2",2013,"atl"
"Adreian Payne","PF (4.0)","3","19","-.297","-12.3","-0.12","12.6","10.1","0.0","0.0","0.0","2.5","10.1",2014,"atl"
"Al Horford","C (5.0)","76","2318",".161","1.9","7.75","23.9","11.3","5.1","2.1","2.0","1.4","2.5",2014,"atl"
"Austin Daye","F (3.2)","8","76",".073","-0.8","0.12","16.4","8.8","5.1","3.2","1.3","2.5","5.7",2014,"atl"
"DeMarre Carroll","SF (3.0)","70","2189",".230","4.1","10.50","19.4","8.2","2.6","1.6","0.4","2.1","3.4",2014,"atl"
"Dennis Schroeder","PG (1.0)","77","1516",".015","-2.6","0.47","24.3","5.2","10.0","4.7","0.1","1.6","4.0",2014,"atl"
"Elton Brand","FC (4.2)","36","486",".030","-2.1","0.31","9.5","9.9","2.2","1.8","2.5","1.7","5.3",2014,"atl"
"Jeff Teague","PG (1.0)","73","2228",".171","2.2","7.94","25.0","4.0","11.1","4.4","0.7","2.7","3.0",2014,"atl"
"John Jenkins","SG (2.0)","24","297",".196","3.0","1.21","21.8","6.3","2.1","1.3","0.0","1.6","2.4",2014,"atl"
"Kent Bazemore","SF (3.0)","75","1324",".092","-0.2","2.54","14.1","8.0","2.8","2.6","1.2","1.9","4.6",2014,"atl"
"Kyle Korver","SG (2.0)","75","2418",".231","4.1","11.63","18.1","6.0","3.9","2.1","0.8","1.0","2.8",2014,"atl"
"Mike Muscala","C (5.0)","40","502",".184","2.6","1.92","18.8","11.4","2.4","2.0","1.8","1.5","5.0",2014,"atl"
"Mike Scott","PF (4.0)","68","1123","-.002","-3.1","-0.04","22.6","8.5","3.2","1.7","0.1","1.1","3.5",2014,"atl"
"Paul Millsap","PF (4.0)","73","2390",".126","0.8","6.25","24.5","11.4","4.5","3.3","1.4","2.6","4.0",2014,"atl"
"Pero Antic","C (5.0)","63","1037","-.073","-5.3","-1.57","16.5","8.7","2.3","2.3","0.6","0.8","6.1",2014,"atl"
"Shelvin Mack","PG (1.8)","55","833",".080","-0.6","1.38","17.2","4.6","8.9","2.8","0.1","1.7","1.8",2014,"atl"
"Thabo Sefolosha","GF (2.4)","52","976",".239","4.4","4.87","13.7","11.0","3.7","1.9","1.0","2.6","3.3",2014,"atl"
"Al Horford","C (5.0)","82","2631",".157","1.8","8.59","22.8","10.9","4.8","2.0","2.2","1.2","3.0",2015,"atl"
"Dennis Schroeder","PG (1.0)","80","1621",".013","-2.7","0.43","26.0","6.0","10.3","5.4","0.3","2.1","4.1",2015,"atl"
"Jeff Teague","PG (1.0)","79","2255",".100","0.0","4.72","26.4","4.6","10.0","4.6","0.5","2.1","3.6",2015,"atl"
"Justin Holiday","SG (2.0)","26","263","-.043","-4.4","-0.24","11.5","4.9","2.0","2.4","0.7","2.4","3.8",2015,"atl"
"Kent Bazemore","SF (3.0)","75","2083",".138","1.2","5.99","20.1","8.7","3.9","3.2","0.9","2.3","4.1",2015,"atl"
"Kirk Hinrich","G (2.0)","11","76",".137","1.2","0.22","3.2","7.6","8.8","1.9","0.6","1.3","0.6",2015,"atl"
"Kris Humphries","C (5.0)","21","295",".051","-1.5","0.31","21.8","11.6","2.1","2.3","1.1","1.6","7.2",2015,"atl"
"Kyle Korver","SG (2.1)","80","2401",".116","0.5","5.78","14.8","5.2","3.3","2.0","0.7","1.2","3.2",2015,"atl"
"Lamar Patterson","SG (2.0)","35","395",".009","-2.8","0.07","10.2","6.1","4.7","2.8","0.2","1.1","5.5",2015,"atl"
"Mike Muscala","FC (4.7)","60","565",".083","-0.5","0.98","16.6","9.9","2.9","2.3","2.3","1.1","6.1",2015,"atl"
"Mike Scott","PF (4.0)","75","1146",".057","-1.3","1.36","19.4","8.6","3.3","1.8","0.7","1.0","4.3",2015,"atl"
"Paul Millsap","PF (4.0)","81","2647",".182","2.6","10.05","25.1","13.3","4.8","3.5","2.5","2.7","4.3",2015,"atl"
"Shelvin Mack","PG (1.5)","24","179","0","-3.1","-0.00","24.9","5.9","10.2","3.8","0.0","2.1","1.9",2015,"atl"
